station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0AC70,2019/8/6 00:00,71,72,0.8,28.1,0.86,995.3,-99,3.5,-99,-99,-99,33.1,,27.3,
CM0130,2019/8/6 00:00,11,132,2.3,28.6,0.78,1002.1,-99,0,-99,-99,-99,30.7,,28.1,
C0W110,2019/8/6 00:00,16,25,6.4,-99,-99,1003.1,-99,0,-99,-99,-99,-999,,-999,
C0X120,2019/8/6 00:00,28,180,1.4,27.2,0.99,-99,-99,0,-99,-99,-99,33.4,,27,
C0R100,2019/8/6 00:00,1006,318,0.6,20.9,0.99,895.8,-99,21,-99,-99,-99,26.3,,20.3,
C0C700,2019/8/6 00:00,151,82,2.9,28.5,0.74,985.9,-99,0,-99,-99,-99,33.1,,27.7,
C0W130,2019/8/6 00:00,18,20,1.3,27.6,0.94,999.4,-99,0,-99,-99,-99,30.1,,26.5,
C0F9R0,2019/8/6 00:00,20,189,2.7,29,1,1000.2,-99,0,-99,-99,-99,32.7,,28,
C0V660,2019/8/6 00:00,25,108,1.6,27,0.92,1000.9,-99,2,-99,-99,-99,33,,27,
C0G780,2019/8/6 00:00,27,185,1.6,28.8,0.81,998.5,-99,0,-99,-99,-99,33.5,,28.1,
C0C590,2019/8/6 00:00,72,56,2.3,28.4,0.78,993.6,-99,0,-99,-99,-99,35,,27.2,
C0I520,2019/8/6 00:00,3860,-99,-99,6.7,0.9,640.3,-99,-99,-99,-99,-99,11.9,,6.7,
C0E530,2019/8/6 00:00,341,181,0.4,26.8,0.89,964,-99,0.5,-99,-99,-99,30.9,,25,
C0M790,2019/8/6 00:00,15,198,0.8,27.6,0.83,999.6,-99,0,-99,-99,-99,34.6,,27.2,
C0R130,2019/8/6 00:00,1040,0,0.1,21.4,0.95,890,-99,7,-99,-99,-99,27,,20.5,
C0AH30,2019/8/6 00:00,755,122,2.9,22.9,1,921.3,-99,8,-99,-99,-99,25.9,,22.6,
C0G800,2019/8/6 00:00,15,201,4.3,28.2,0.86,999.1,-99,0,-99,-99,-99,33.9,,27.7,
C0F850,2019/8/6 00:00,379,0,0.1,26.2,0.91,959.5,-99,5.5,-99,-99,-99,31.6,,24.2,
C0Z160,2019/8/6 00:00,124,192,0.7,26.1,0.95,991.3,-99,5,-99,-99,-99,31.9,,18.9,
C0R540,2019/8/6 00:00,17,18,1.4,27.2,0.9,1000.3,-99,12.5,-99,-99,-99,32.1,,26.6,
C0K480,2019/8/6 00:00,56,199,2.1,28.7,0.79,995.5,-99,0,-99,-99,-99,32.9,,27.2,
C0H890,2019/8/6 00:00,440,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999,,-999,
C0S770,2019/8/6 00:00,375,326,0.8,24.2,0.99,962.1,-99,44.5,-99,-99,-99,29.6,,23.7,
C0X230,2019/8/6 00:00,29,173,1.9,27.2,0.87,1000.6,-99,0,-99,-99,-99,32.5,,26.2,
C0B010,2019/8/6 00:00,38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999,,-999,
C0R490,2019/8/6 00:00,49,40,0.9,26.2,0.97,996.9,-99,52,-99,-99,-99,33.8,,25.6,
C0V440,2019/8/6 00:00,27,0,0,25.6,0.91,999.2,-99,1.5,-99,-99,-99,34.4,,25.6,
C0SA40,2019/8/6 00:00,200,0,0.1,25.6,0.97,982,-99,20.5,-99,-99,-99,33,,25.1,
C0Z280,2019/8/6 00:00,224,0,0.1,25.2,0.99,980.1,-99,9,-99,-99,-99,31.2,,24.3,
C0Z070,2019/8/6 00:00,247,353,1.1,24.9,0.99,976.5,-99,11.5,-99,-99,-99,30.5,,24.4,
C0T9N0,2019/8/6 00:00,261,28,0.7,24.9,0.98,975.4,-99,22.5,-99,-99,-99,32.2,,24.7,
C0V650,2019/8/6 00:00,28,119,2.2,26.8,0.89,1001.4,-99,3,-99,-99,-99,31.5,,26.7,
C0H9C0,2019/8/6 00:00,3402,97,2.8,9.7,0.93,674.8,-99,0,-99,-99,-99,15.1,,8.7,
C0U780,2019/8/6 00:00,15,257,0.7,27.3,0.92,1002.7,-99,0,-99,-99,-99,31.7,,26.3,
C0U760,2019/8/6 00:00,22,0,0.1,25.4,0.99,1002.8,-99,19,-99,-99,-99,33.2,,25.4,
C0X290,2019/8/6 00:00,10,185,2.6,28.1,0.83,1001.4,-99,0,-99,-99,-99,32.1,,27.7,
C0R420,2019/8/6 00:00,504,71,2.4,22.8,-99,943.7,-99,7,-99,-99,-99,27.1,,22.8,
C0E830,2019/8/6 00:00,37,181,1.7,30,0.78,997.1,-99,0,-99,-99,-99,32.9,,28.9,
C0K330,2019/8/6 00:00,38,217,1.9,28.2,0.8,997.5,-99,0,-99,-99,-99,33.9,,26.9,
C0M660,2019/8/6 00:00,40,182,2.9,27.5,0.85,998.3,-99,0,-99,-99,-99,33.2,,26.6,
C0D580,2019/8/6 00:00,120,0,0,26.4,0.93,988.3,-99,1,-99,-99,-99,33.1,,25.5,
C0R640,2019/8/6 00:00,21,33,1.8,27,0.94,1001.1,-99,2.5,-99,-99,-99,31.5,,26.9,
C0E810,2019/8/6 00:00,53,0,0.2,27.8,0.94,996.2,-99,1,-99,-99,-99,34.3,,26,
C0G830,2019/8/6 00:00,27,197,2.6,28.2,0.9,997.3,-99,0,-99,-99,-99,32.6,,27.2,
C0A550,2019/8/6 00:00,422,0,0,24.4,1,958.5,-99,21,-99,-99,-99,27.9,,24.3,
C0G750,2019/8/6 00:00,31,190,2.4,27.9,0.84,999.3,-99,0,-99,-99,-99,33.2,,27.1,
C0Z270,2019/8/6 00:00,343,242,1.5,24.6,0.99,966.6,-99,11.5,-99,-99,-99,29,,23.9,
C0UA30,2019/8/6 00:00,1397,0,0.2,19.7,0.99,856,-99,20,-99,-99,-99,22.3,,18.9,
C0I080,2019/8/6 00:00,536,0,0,25.3,0.94,946.6,-99,0,-99,-99,-99,31,,22.8,
C0UA00,2019/8/6 00:00,392,0,0,24.9,0.99,961.7,-99,12,-99,-99,-99,32.1,,23.8,
C0AC40,2019/8/6 00:00,1079,17,2.2,19.3,0.96,886.8,-99,1.5,-99,-99,-99,21.3,,17.9,
C0AI00,2019/8/6 00:00,188,53,1.3,27.3,0.84,982.3,-99,0,-99,-99,-99,35.4,,26.6,
C0T9M0,2019/8/6 00:00,92,294,0.9,25.7,0.99,994.8,-99,10,-99,-99,-99,32.3,,24.9,
C0Z170,2019/8/6 00:00,199,90,0.3,26.2,0.99,983.7,-99,2,-99,-99,-99,33.2,,25.5,
C0R470,2019/8/6 00:00,103,359,1.5,26.2,0.99,991.8,-99,27,-99,-99,-99,33.1,,25.6,
C0W120,2019/8/6 00:00,58,4,3.1,27,0.95,996.3,-99,0,-99,-99,-99,29.7,,25.9,
C0V350,2019/8/6 00:00,36,0,0.2,26.1,0.94,1000,-99,16,-99,-99,-99,35.2,,26.1,
CM0160,2019/8/6 00:00,196,145,1.3,27.3,0.86,985.4,-99,0,-99,-99,-99,35.3,,24.9,
C0V500,2019/8/6 00:00,6,50,0.7,27.7,0.91,1000.7,-99,2,-99,-99,-99,32.1,,27,
C0SA30,2019/8/6 00:00,92,298,2.1,26.1,0.91,994.2,-99,7,-99,-99,-99,31.2,,25.2,
C0U710,2019/8/6 00:00,1942,0,0.1,16,0.99,804.2,-99,7.5,-99,-99,-99,20,,16,
C0AD40,2019/8/6 00:00,32,53,0.8,28.8,0.76,999.2,-99,0,-99,-99,-99,33.7,,26.9,
C0S660,2019/8/6 00:00,794,0,0,22.2,1,919.2,-99,1,-99,-99,-99,29.3,,20.6,
C0M640,2019/8/6 00:00,155,0,0,26.2,0.99,985.2,-99,18,-99,-99,-99,32.6,,24.7,
C0UA10,2019/8/6 00:00,1711,0,0,18.6,1,828.1,-99,3.5,-99,-99,-99,21.4,,16.9,
C0V770,2019/8/6 00:00,26,59,1.1,26.8,0.99,999.7,-99,2,-99,-99,-99,33.6,,26.8,
C0E730,2019/8/6 00:00,26,0,0.2,29.7,0.73,997.8,-99,0,-99,-99,-99,35.5,,28.2,
C0V810,2019/8/6 00:00,32,68,0.5,27.7,0.88,997.9,-99,3,-99,-99,-99,31,,27.1,
C0A9C0,2019/8/6 00:00,35,118,1,29.5,0.72,999.6,-99,0,6.4,151,,32.7,,28.8,
C0X310,2019/8/6 00:00,9,167,2.8,28.5,0.85,1002.3,-99,0,-99,-99,-99,30.6,,27.9,
C0K280,2019/8/6 00:00,23,217,1.5,27.9,0.88,1001.7,-99,0,-99,-99,-99,34.2,,26.8,
C0M650,2019/8/6 00:00,20,187,2.9,27.4,0.87,1000.5,-99,0,-99,-99,-99,33.3,,26.7,
C0S910,2019/8/6 00:00,212,27,5,26.7,0.94,980.7,-99,1.5,-99,-99,-99,29.2,,25.3,
C0D570,2019/8/6 00:00,15,0,0,28.3,0.82,1000.4,-99,0,-99,-99,-99,36.2,,26.9,
C0M710,2019/8/6 00:00,15,202,1.1,29.1,0.83,1000.9,-99,0,-99,-99,-99,31.7,,28.1,
C0G880,2019/8/6 00:00,92,172,0.9,28.4,0.8,992.6,-99,0,-99,-99,-99,32.9,,26.1,
C0V490,2019/8/6 00:00,20,63,1.4,28.1,0.99,1000.6,-99,1.5,-99,-99,-99,32.6,,27.2,
C0E870,2019/8/6 00:00,34,0,0,28.9,0.76,999.4,-99,0,-99,-99,-99,34.1,,27.7,
C0M800,2019/8/6 00:00,440,0,0,23,0.98,955.4,-99,23.5,-99,-99,-99,31.4,,22.3,
C0A570,2019/8/6 00:00,360,0,0,24,0.98,964.6,-99,25.5,-99,-99,-99,30.6,,24,
C0S790,2019/8/6 00:00,236,306,1,24,1,978.8,-99,22,-99,-99,-99,33.3,,23.9,
C0D590,2019/8/6 00:00,143,57,1.3,28,0.78,987.2,-99,0,-99,-99,-99,34.4,,26.1,
C0U990,2019/8/6 00:00,31,241,0.9,27,0.93,1001.7,-99,24.5,-99,-99,-99,31.5,,26.2,
C0M700,2019/8/6 00:00,150,90,1.7,26,0.96,986.4,-99,18.5,-99,-99,-99,33.6,,24.5,
C0A970,2019/8/6 00:00,96,136,0.8,26.5,0.98,993.9,-99,4,-99,-99,-99,32.8,,26,
CM0110,2019/8/6 00:00,7,214,1.9,28.8,0.77,1001.1,-99,0,-99,-99,-99,32.3,,28.1,
C0S940,2019/8/6 00:00,150,15,0.8,25.6,0.96,986.8,-99,43,-99,-99,-99,31.8,,24.7,
C0X250,2019/8/6 00:00,33,176,0.7,27.5,0.9,998.8,-99,7,-99,-99,-99,33.2,,25.7,
C0K520,2019/8/6 00:00,10,194,2.3,27.8,0.86,1000.1,-99,0,-99,-99,-99,33,,27,
C0Z200,2019/8/6 00:00,153,0,0.2,25.9,0.99,988,-99,16,-99,-99,-99,31.7,,24.8,
C0V740,2019/8/6 00:00,60,5,1.1,25.7,0.98,997,-99,42,-99,-99,-99,33.9,,25.5,
C0K291,2019/8/6 00:00,8,196,1.8,29.3,0.84,1001.6,-99,0,-99,-99,-99,32.3,,27.9,
C0D480,2019/8/6 00:00,223,0,0,25.8,0.9,976.7,-99,0,-99,-99,-99,34,,24.5,
C0F0C0,2019/8/6 00:00,983,28,0.3,22.5,0.99,896.5,-99,0.5,-99,-99,-99,25.4,,21.2,
C0U860,2019/8/6 00:00,5,0,0,27.3,0.96,1003.6,-99,23.5,-99,-99,-99,32.5,,26.8,
C0UA50,2019/8/6 00:00,808,166,2,22.3,0.99,916.7,-99,9,-99,-99,-99,26.5,,22,
C0T960,2019/8/6 00:00,120,0,0.1,25.7,0.99,990.8,-99,28.5,-99,-99,-99,32.8,,25.1,
C0SA80,2019/8/6 00:00,136,0,0,25.3,0.99,988.4,-99,35.5,-99,-99,-99,31.1,,24.7,
C0E780,2019/8/6 00:00,160,0,0.1,28.2,0.89,983.9,-99,0.5,-99,-99,-99,32.9,,26.7,
C0F9Q0,2019/8/6 00:00,149,137,1.6,28.8,0.85,984.3,-99,0,-99,-99,-99,32.6,,26.8,
C0F9X0,2019/8/6 00:00,166,186,3.1,27.5,0.87,983.8,-99,2,-99,-99,-99,31.9,,27.3,
C0F0D0,2019/8/6 00:00,3171,149,1.9,10.3,0.82,696,-99,7,-99,-99,-99,17.8,,10.2,
C0S730,2019/8/6 00:00,110,326,0.9,25.5,0.98,991.3,-99,13.5,-99,-99,-99,29.8,,25.5,
C0T790,2019/8/6 00:00,2830,136,1.9,10.6,0.99,724.9,-99,0,-99,-99,-99,18.6,,10.6,
C0M830,2019/8/6 00:00,540,0,0,23.2,0.99,945.2,-99,6,-99,-99,-99,30.3,,22.2,
C0V750,2019/8/6 00:00,50,117,1.3,28,1,998.2,-99,3.5,-99,-99,-99,33.5,,27.2,
C0K530,2019/8/6 00:00,12,197,3.2,28.8,0.88,1000.7,-99,0,-99,-99,-99,31.8,,27.5,
C0G850,2019/8/6 00:00,62,184,1.6,29.6,0.81,994.2,-99,0,-99,-99,-99,35.2,,28.3,
C0M780,2019/8/6 00:00,30,221,0.8,27.6,0.88,999.4,-99,1.5,-99,-99,-99,33.5,,26.3,
C0V360,2019/8/6 00:00,94,202,0.7,24.8,0.98,992.4,-99,38.5,-99,-99,-99,34.8,,24.8,
C0K510,2019/8/6 00:00,10,191,1.5,28.3,0.82,1000.4,-99,0,-99,-99,-99,33.1,,27.3,
C0R380,2019/8/6 00:00,2,92,1.4,25.2,-99,1002.5,-99,21.5,-99,-99,-99,34.9,,25,
C0D650,2019/8/6 00:00,97,98,2.2,29.1,0.73,991.4,-99,0,-99,-99,-99,34.6,,27.7,
C0V630,2019/8/6 00:00,19,127,0.4,27.8,0.85,1002.7,-99,2.5,-99,-99,-99,32.1,,26.7,
C0U910,2019/8/6 00:00,17,264,0.5,26.7,0.89,1001.9,-99,10,-99,-99,-99,31.1,,26.2,
C0U600,2019/8/6 00:00,10,260,0.8,26.6,0.99,1002.7,-99,14.5,-99,-99,-99,31.7,,26.1,
C0G820,2019/8/6 00:00,29,203,0.9,28.2,1,997.8,-99,0,-99,-99,-99,34.2,,27,
C0R590,2019/8/6 00:00,72,360,1.7,26,0.99,994.7,-99,16,-99,-99,-99,33.6,,25.6,
C0A9E0,2019/8/6 00:00,26,108,0.9,29.7,0.73,1000.6,-99,0,-99,-99,-99,34.6,,28.7,
C0R480,2019/8/6 00:00,57,33,1.3,25.5,0.96,996.4,-99,62.5,-99,-99,-99,33.7,,25.5,
C0X300,2019/8/6 00:00,70,48,0.4,25.7,0.97,994.5,-99,58,-99,-99,-99,33.4,,24.1,
C0U970,2019/8/6 00:00,7,0,0,27.7,0.91,1004,-99,7.5,-99,-99,-99,32.3,,26.5,
C0M750,2019/8/6 00:00,10,181,2.4,28.7,0.81,1001.2,-99,0,-99,-99,-99,32.6,,27.9,
C0I110,2019/8/6 00:00,161,167,0.7,27.1,0.99,984.2,-99,0,-99,-99,-99,33,,25.2,
C0V370,2019/8/6 00:00,74,0,0,25,1,995.1,-99,10.5,-99,-99,-99,33.7,,25,
C0C690,2019/8/6 00:00,242,141,1.6,26.9,0.77,976.2,-99,0,-99,-99,-99,32.8,,26.2,
C0A540,2019/8/6 00:00,401,89,0.4,24,0.98,956.1,-99,26.5,-99,-99,-99,29.8,,23.9,
C0H950,2019/8/6 00:00,192,0,0.1,26.9,0.97,981.6,-99,2,-99,-99,-99,32.8,,24.4,
C0R360,2019/8/6 00:00,20,0,0,25.1,-99,1001.2,-99,17.5,-99,-99,-99,32.7,,25.1,
C0O960,2019/8/6 00:00,112,136,0.8,24.9,0.94,990.2,-99,8,-99,-99,-99,31.5,,24.9,
C0AH10,2019/8/6 00:00,30,94,3.9,29.5,0.78,998.5,-99,0,-99,-99,-99,33.5,,28.4,
C0X210,2019/8/6 00:00,38,153,1.2,26.3,0.98,996.6,-99,73,-99,-99,-99,33.3,,24.2,
C0A560,2019/8/6 00:00,405,243,0.4,24.2,0.99,958.4,-99,7.5,-99,-99,-99,31.8,,22.8,
C0D430,2019/8/6 00:00,87,0,0,26.5,0.96,991.2,-99,0,-99,-99,-99,33.9,,25.8,
C0AD30,2019/8/6 00:00,20,83,2.9,30,0.71,999.3,-99,0,-99,-99,-99,34.1,,28.9,
C0R240,2019/8/6 00:00,87,43,0.7,25,0.99,992.8,-99,40,-99,-99,-99,34.1,,24.8,
C0AI30,2019/8/6 00:00,26,62,5.2,29.3,0.83,1001,-99,0,-99,-99,-99,32.9,,28.4,
C0U960,2019/8/6 00:00,1885,207,0.6,16.5,0.98,810.2,-99,26.5,-99,-99,-99,21.2,,16,
C0T9E0,2019/8/6 00:00,415,0,0,24.9,0.95,959.4,-99,14,-99,-99,-99,29.4,,23.6,
C0D550,2019/8/6 00:00,1956,0,0,18.3,0.96,806.7,-99,0,-99,-99,-99,21.7,,16,
C0C630,2019/8/6 00:00,209,79,3,27.5,0.77,979.1,-99,0,-99,-99,-99,33.2,,25.7,
C0Z220,2019/8/6 00:00,589,261,0.9,24.2,0.99,941,-99,0,-99,-99,-99,32.6,,22.6,
C0D560,2019/8/6 00:00,147,77,2.2,28.3,0.76,986.1,-99,0,-99,-99,-99,35.8,,26.6,
C0I380,2019/8/6 00:00,258,0,0,27.4,0.97,972.8,-99,0,-99,-99,-99,33.3,,24.7,
C0X270,2019/8/6 00:00,33,123,0.4,25.3,1,999.6,-99,26,-99,-99,-99,34.5,,25.1,
C0R260,2019/8/6 00:00,76,69,0.7,25.3,0.99,993.9,-99,24.5,-99,-99,-99,31.5,,25.1,
C0U950,2019/8/6 00:00,1012,107,6.3,21.6,1,896.4,-99,17,-99,-99,-99,23.6,,21.1,
C0O860,2019/8/6 00:00,38,105,1.6,26.4,0.99,998,-99,3,-99,-99,-99,34,,26.2,
C0S980,2019/8/6 00:00,901,300,1.4,22,1,905.9,-99,45,-99,-99,-99,27.1,,21.6,
C0A930,2019/8/6 00:00,216,127,1.4,25.7,0.99,978.5,-99,3,-99,-99,-99,29,,25.2,
C0A640,2019/8/6 00:00,241,0,0,25.5,0.91,979,-99,1.5,-99,-99,-99,31.2,,24.3,
C0I420,2019/8/6 00:00,305,157,0.6,27.4,0.87,968.5,-99,0,-99,-99,-99,33.3,,24.7,
C0R170,2019/8/6 00:00,26,21,0.6,25.4,1,1000,-99,29.5,-99,-99,-99,34.2,,25.4,
C0M530,2019/8/6 00:00,1385,87,0.3,19.7,0.99,862.2,-99,3.5,-99,-99,-99,22.8,,18.4,
C0H960,2019/8/6 00:00,120,187,1.9,29,0.87,987.1,-99,0,-99,-99,-99,33.6,,26.8,
C0V620,2019/8/6 00:00,18,87,1,27.3,0.91,1000.9,-99,4,-99,-99,-99,31.2,,26.9,
C0X280,2019/8/6 00:00,22,180,2.4,27.6,0.88,1000.5,-99,0,-99,-99,-99,31.6,,27.3,
C0AH40,2019/8/6 00:00,426,331,1.2,26.3,0.91,956.4,-99,0,-99,-99,-99,29.9,,25.8,
C0T9A0,2019/8/6 00:00,498,0,0,24,0.99,949.7,-99,4,-99,-99,-99,29.9,,22.8,
C0K390,2019/8/6 00:00,31,190,2.4,27.7,0.85,998.7,-99,0,-99,-99,-99,33,,26.6,
C0I540,2019/8/6 00:00,3344,141,6.7,8.8,0.86,681.3,-99,-99,-99,-99,-99,18.2,,8.8,
C0G890,2019/8/6 00:00,24,178,3.8,29.1,0.92,998.7,-99,0,-99,-99,-99,32.4,,28.5,
C0G720,2019/8/6 00:00,50,197,3.3,28.1,0.83,996,-99,0,-99,-99,-99,33.3,,26.8,
C0R140,2019/8/6 00:00,740,348,1.1,22,1,925.3,-99,14.5,-99,-99,-99,28.1,,21.8,
C0UA40,2019/8/6 00:00,1121,189,2.2,20.7,0.96,884.1,-99,8,-99,-99,-99,24.3,,20.5,
C0V400,2019/8/6 00:00,56,84,1.6,26.2,0.96,995.9,-99,1.5,-99,-99,-99,33,,26.2,
C0X130,2019/8/6 00:00,27,164,0.8,27,1,999.3,-99,3,-99,-99,-99,35.1,,26.8,
C0A520,2019/8/6 00:00,48,63,3.8,29.6,0.75,997.9,-99,0,-99,-99,-99,34.2,,28.2,
C0U870,2019/8/6 00:00,474,0,0.2,24.3,0.99,952.9,-99,32.5,-99,-99,-99,29,,23.7,
C0S690,2019/8/6 00:00,522,20,0.9,23.3,1,946.3,-99,18.5,-99,-99,-99,36.1,,23.2,
C0R150,2019/8/6 00:00,105,113,1.6,26,0.99,990,-99,9.5,-99,-99,-99,34.7,,25.1,
C0K560,2019/8/6 00:00,117,0,0.2,27.1,0.92,989.7,-99,0.5,-99,-99,-99,34.2,,25.3,
C0M770,2019/8/6 00:00,164,183,1.6,27.5,0.92,983.5,-99,3.5,-99,-99,-99,32.6,,25.6,
C0X100,2019/8/6 00:00,10,166,1.7,28.8,0.83,999.8,-99,1,-99,-99,-99,32.6,,27.7,
C0S930,2019/8/6 00:00,248,136,1.3,25.5,0.97,976.6,-99,37.5,-99,-99,-99,32.1,,24.9,
C0A9B0,2019/8/6 00:00,7,-99,-99,30,0.71,1001.8,-99,0,-99,-99,-99,36.5,,29.3,
C0F9Y0,2019/8/6 00:00,3313,10,1.3,9.8,0.83,685,-99,0,-99,-99,-99,19.8,,9.2,
C0E790,2019/8/6 00:00,344,61,0.7,27.2,1,963.5,-99,1.5,-99,-99,-99,31.3,,25.7,
C0O810,2019/8/6 00:00,161,8,0.8,25,0.99,987.8,-99,35,-99,-99,-99,34.2,,24.5,
C0W170,2019/8/6 01:00,42,41,4,27.9,0.9,998.7,-99,0,-99,-99,-99,27.9,,27.9,
C0Z150,2019/8/6 01:00,27,238,2.2,27,0.98,1001.1,-99,0,-99,-99,-99,27.1,,27,
C0S840,2019/8/6 01:00,22,290,2,25.9,0.96,1002.2,-99,0,-99,-99,-99,26.3,,25.9,
C0H9A0,2019/8/6 01:00,1595,266,0.9,18.6,0.99,840,-99,0,-99,-99,-99,18.9,,18.6,
C0Z300,2019/8/6 01:00,182,122,0.3,25,0.99,985.1,-99,8,-99,-99,-99,25.2,,24.8,
C0G730,2019/8/6 01:00,27,186,2.4,27.8,0.94,999.5,-99,0,-99,-99,-99,27.9,,27.8,
C0V730,2019/8/6 01:00,33,6,1,26.9,0.99,999.2,-99,0,-99,-99,-99,26.9,,26.8,
C0SA00,2019/8/6 01:00,466,289,1.6,23.6,1,951.7,-99,0.5,-99,-99,-99,23.6,,23.5,
C0K580,2019/8/6 01:00,26,191,1.7,27.6,0.86,1000,-99,0,-99,-99,-99,28,,27.6,
C0X300,2019/8/6 01:00,70,0,0,25.5,0.97,994.2,-99,0,-99,-99,-99,25.7,,25.5,
C0U970,2019/8/6 01:00,7,0,0,27.7,0.92,1003.7,-99,0,-99,-99,-99,27.8,,27.7,
C0M750,2019/8/6 01:00,10,191,2.4,28.7,0.82,1000.9,-99,0,-99,-99,-99,28.7,,28.6,
C0I110,2019/8/6 01:00,161,0,0.1,26.8,0.99,984.4,-99,0,-99,-99,-99,27,,26.7,
C0V370,2019/8/6 01:00,74,0,0,24.9,1,994.8,-99,0,-99,-99,-99,25,,24.9,
C0C690,2019/8/6 01:00,242,148,1.5,26.7,0.77,975.8,-99,0,-99,-99,-99,26.9,,26.7,
C0A540,2019/8/6 01:00,401,102,0.6,23.6,0.99,955.8,-99,0,-99,-99,-99,24,,23.6,
C0H950,2019/8/6 01:00,192,99,0.4,26.4,0.99,981.6,-99,0,-99,-99,-99,26.9,,26.4,
C0R360,2019/8/6 01:00,20,118,0.3,24.8,-99,1001.1,-99,0,-99,-99,-99,25.5,,24.8,
C0O960,2019/8/6 01:00,112,98,1.1,24.9,0.95,989.9,-99,0,-99,-99,-99,25,,24.9,
C0AH10,2019/8/6 01:00,30,91,3.5,29.4,0.78,998.2,-99,0,-99,-99,-99,29.6,,29.4,
C0X210,2019/8/6 01:00,38,194,1.6,26.3,0.98,996.4,-99,0,-99,-99,-99,26.4,,26.3,
C0D430,2019/8/6 01:00,87,0,0,26.8,0.96,991.1,-99,0,-99,-99,-99,26.8,,26.4,
C0AD30,2019/8/6 01:00,20,100,3.4,29.7,0.73,998.9,-99,0,8.8,105,,30,,29.7,
C0R240,2019/8/6 01:00,87,46,0.6,24.6,0.99,992.5,-99,0,-99,-99,-99,24.9,,24.6,
C0AI30,2019/8/6 01:00,26,70,5.7,29,0.86,1000.7,-99,0,-99,-99,-99,29.3,,29,
C0U960,2019/8/6 01:00,1885,0,0.1,15.6,0.97,810,-99,0,-99,-99,-99,16.6,,15.6,
C0T9E0,2019/8/6 01:00,415,0,0,24.7,0.95,959.1,-99,0,-99,-99,-99,24.9,,24.7,
C0D550,2019/8/6 01:00,1956,0,0,17.7,0.97,806.4,-99,0,-99,-99,-99,18.3,,17.7,
C0C630,2019/8/6 01:00,209,82,3.1,27.3,0.77,978.9,-99,0,-99,-99,-99,27.5,,27.3,
C0S900,2019/8/6 01:00,27,18,2,28.4,0.8,1000.5,-99,0,-99,-99,-99,28.4,,28.2,
C0C480,2019/8/6 01:00,105,116,1.1,28.8,0.74,990.5,-99,0,-99,-99,-99,29.1,,28.8,
C0V720,2019/8/6 01:00,15,56,1.1,27.2,0.96,1000.7,-99,0,-99,-99,-99,27.4,,27.2,
C0UA60,2019/8/6 01:00,566,305,1,23.5,0.95,941.5,-99,0,-99,-99,-99,23.7,,23.5,
C0A980,2019/8/6 01:00,11,125,1.5,29.2,0.72,1001.9,-99,0,-99,-99,-99,29.5,,29.2,
C0C670,2019/8/6 01:00,250,94,1,26.8,0.8,974.7,-99,0,-99,-99,-99,27.3,,26.8,
C0K550,2019/8/6 01:00,15,184,1.6,27.8,0.85,1000.6,-99,0,-99,-99,-99,28.1,,27.8,
C0R350,2019/8/6 01:00,35,95,3.6,24.8,-99,998.3,-99,0,-99,-99,-99,25.8,,24.8,
C0T9F0,2019/8/6 01:00,251,1,0.3,25.4,0.96,975.6,-99,0,-99,-99,-99,25.4,,25.4,
C0D390,2019/8/6 01:00,146,0,0,26.3,0.88,984.3,-99,0,-99,-99,-99,27.1,,26.3,
C0A560,2019/8/6 01:00,405,159,0.5,23.8,0.99,958.1,-99,0,-99,-99,-99,24.1,,23.8,
C0X190,2019/8/6 01:00,10,143,1.2,28,0.94,1000.7,-99,0,-99,-99,-99,28,,27.9,
C0S950,2019/8/6 01:00,415,236,1.6,23.9,1,957.3,-99,0,-99,-99,-99,24.1,,23.9,
C0A880,2019/8/6 01:00,6,0,0.1,26.1,0.95,1001.4,-99,0.5,-99,-99,-99,26.3,,26.1,
C0I530,2019/8/6 01:00,3014,25,1.2,10.3,0.86,699.4,-99,0,8.1,48,,10.6,,10.1,
C0M670,2019/8/6 01:00,43,174,1.5,27.8,0.86,996.8,-99,0,-99,-99,-99,28.1,,27.8,
C0Z061,2019/8/6 01:00,174,0,0,25.5,0.99,987.6,-99,0,-99,-99,-99,25.5,,25.4,
C0M730,2019/8/6 01:00,40,0,0,26.9,0.99,997.1,-99,0,-99,-99,-99,27.2,,26.9,
C0U750,2019/8/6 01:00,398,108,3.2,24.7,0.93,959.8,-99,0,-99,-99,-99,24.7,,24.6,
C0A650,2019/8/6 01:00,287,0,0,24.3,0.99,971.9,-99,0,-99,-99,-99,24.4,,24.3,
C0K400,2019/8/6 01:00,65,205,2.7,28.2,0.93,995.3,-99,0,-99,-99,-99,28.5,,28.2,
C0I370,2019/8/6 01:00,671,112,0.4,24.6,0.94,930.3,-99,0,-99,-99,-99,25.4,,24.6,
C0S750,2019/8/6 01:00,2280,0,0.2,14.8,1,770,-99,0,-99,-99,-99,14.8,,14.5,
C0A950,2019/8/6 01:00,60,140,4.2,26.9,0.93,997.4,-99,4.5,-99,-99,-99,27.8,,26.7,
C0R160,2019/8/6 01:00,45,1,0.7,25.2,0.99,996.8,-99,0,-99,-99,-99,25.2,,25.1,
